reference,solution,solved,nb_steps,wall_ms,best_partial_solution,best_partial_match_fraction
"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,*,2,1","LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,2,2",True,146,22.77088165283203,None,
"LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,*,0,2","LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,*,2,0",True,679,126.41167640686035,None,
"LIST|LIST|ZIPWITH,-,1,0|ZIPWITH,+,2,1","LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,-,1,2",True,143,32.529592514038086,None,
"LIST|LIST|ZIPWITH,max,0,1|MAP,+1,2","LIST|LIST|ZIPWITH,max,0,1|MAP,+1,2",True,725,80.69920539855957,None,
"LIST|LIST|ZIPWITH,max,1,0|ZIPWITH,*,1,2",None,False,1000,145.6623077392578,"LIST|LIST|ZIPWITH,*,0,0",0.2
"LIST|LIST|ZIPWITH,max,1,0|ZIPWITH,min,2,2","LIST|LIST|ZIPWITH,min,0,0|ZIPWITH,max,2,1",True,13,0.8339881896972656,None,
"LIST|LIST|ZIPWITH,min,0,1|ZIPWITH,min,0,2","LIST|LIST|ZIPWITH,min,0,0|ZIPWITH,min,2,1",True,5,0.0,None,
"LIST|LIST|ZIPWITH,min,1,0|FILTER,EVEN,2","LIST|LIST|ZIPWITH,min,0,1|FILTER,EVEN,2",True,215,52.3381233215332,None,
"LIST|LIST|ZIPWITH,min,1,0|MAP,/4,2","LIST|LIST|ZIPWITH,min,0,1|MAP,/4,2",True,194,28.5036563873291,None,
"LIST|MAP,**2,0|FILTER,<0,1","LIST|MAP,*4,0|FILTER,ODD,1",True,298,73.49157333374023,None,
"LIST|MAP,*-1,0|COUNT,>0,1","LIST|MAP,*-1,0|COUNT,>0,1",True,60,6.120920181274414,None,
"LIST|MAP,*-1,0|SCAN1L,max,1","LIST|MAP,*-1,0|SCAN1L,max,1",True,52,5.897045135498047,None,
"LIST|MAP,*-1,0|TAIL,1","LIST|MAP,*-1,0|TAIL,1",True,72,8.707284927368164,None,
"LIST|MAP,*2,0|SCAN1L,max,1","LIST|ZIPWITH,+,0,0|SCAN1L,max,1",True,204,8.707284927368164,None,
"LIST|MAP,*2,0|ZIPWITH,*,1,1","LIST|ZIPWITH,*,0,0|MAP,*4,1",True,28,0.0,None,
"LIST|MAP,*3,0|ZIPWITH,min,0,1","LIST|MAP,*3,0|ZIPWITH,min,1,0",True,328,78.02891731262207,None,
"LIST|MAP,*4,0|MAP,**2,1","LIST|MAP,*4,0|ZIPWITH,*,1,1",True,723,145.83635330200195,None,
"LIST|MAP,*4,0|REVERSE,1","LIST|MAP,*4,0|REVERSE,1",True,630,90.70205688476562,None,
"LIST|MAP,*4,0|ZIPWITH,-,1,0","LIST|ZIPWITH,-,0,0|MAP,*3,0",True,23,13.486385345458984,None,
"LIST|MAP,+1,0|COUNT,>0,1","LIST|MAP,*-1,0|COUNT,>0,0",True,61,11.002779006958008,None,
"LIST|MAP,+1,0|REVERSE,1","LIST|MAP,+1,0|REVERSE,1",True,388,69.21982765197754,None,
"LIST|MAP,+1,0|ZIPWITH,max,1,0","LIST|ZIPWITH,min,0,0|MAP,+1,1",True,26,2.0062923431396484,None,
"LIST|MAP,-1,0|FILTER,>0,1","LIST|MAP,-1,0|FILTER,>0,1",True,682,75.63519477844238,None,
"LIST|MAP,-1,0|FILTER,ODD,1","LIST|MAP,-1,0|FILTER,ODD,1",True,268,48.61044883728027,None,
"LIST|MAP,/2,0|ZIPWITH,max,1,1","LIST|ZIPWITH,min,0,0|MAP,/2,1",True,28,3.9129257202148438,None,
"LIST|MAP,/4,0|HEAD,1","LIST|MAP,/4,0|HEAD,1",True,478,79.65445518493652,None,
"LIST|MAP,/4,0|MAXIMUM,1","LIST|MAP,/4,0|MAXIMUM,1",True,480,63.00806999206543,None,
"LIST|MAP,/4,0|ZIPWITH,min,1,1","LIST|ZIPWITH,min,0,0|MAP,/4,1",True,32,0.0,None,
"LIST|REVERSE,0|MAP,/4,1","LIST|MAP,/4,0|REVERSE,1",True,310,31.862497329711914,None,
"LIST|REVERSE,0|ZIPWITH,*,1,1","LIST|ZIPWITH,*,0,0|REVERSE,1",True,70,16.97516441345215,None,
"LIST|SCAN1L,*,0|ZIPWITH,max,1,0","LIST|SCAN1L,*,0|ZIPWITH,max,1,0",True,420,65.45329093933105,None,
"LIST|SCAN1L,+,0|MAP,*3,1","LIST|MAP,*3,0|SCAN1L,+,1",True,446,74.33676719665527,None,
"LIST|SCAN1L,+,0|MAP,/4,1",None,False,1000,108.9320182800293,"LIST|MAP,/4,0|SCAN1L,+,1",0.2
"LIST|SCAN1L,-,0|FILTER,<0,1",None,False,1000,122.88570404052734,"LIST|ZIPWITH,-,0,0|FILTER,>0,1",0.2
"LIST|SCAN1L,max,0|MAP,/3,1","LIST|MAP,/3,0|SCAN1L,max,1",True,604,58.80427360534668,None,
"LIST|SCAN1L,max,0|ZIPWITH,min,1,0","LIST|ZIPWITH,min,0,0",True,2,0.0,None,
"LIST|SCAN1L,min,0|SCAN1L,*,1","LIST|SCAN1L,min,0|SCAN1L,*,1",True,663,93.96934509277344,None,
"LIST|SORT,0|ZIPWITH,max,0,1",None,False,1003,145.36070823669434,"LIST|MAP,*-1,0|SCAN1L,max,0",0.2
"LIST|TAIL,0|TAKE,1,0",None,False,1000,143.38970184326172,"LIST|MAP,/2,0|FILTER,ODD,1",0.2
"LIST|ZIPWITH,*,0,0|MAP,/2,1","LIST|ZIPWITH,*,0,0|MAP,/2,1",True,38,10.531425476074219,None,
"LIST|ZIPWITH,+,0,0|MAP,*3,1","LIST|ZIPWITH,+,0,0|MAP,*3,1",True,182,36.23509407043457,None,
"LIST|ZIPWITH,+,0,0|SCAN1L,-,1","LIST|ZIPWITH,+,0,0|SCAN1L,-,1",True,124,23.19955825805664,None,
"LIST|ZIPWITH,+,0,0|ZIPWITH,max,0,1","LIST|ZIPWITH,+,0,0|ZIPWITH,max,1,0",True,168,39.50810432434082,None,
"LIST|ZIPWITH,-,0,0|MAP,/4,1","LIST|ZIPWITH,-,0,0",True,2,0.0,None,
"LIST|ZIPWITH,-,0,0|MAXIMUM,1","LIST|MAP,*2,0|COUNT,ODD,1",True,546,66.57123565673828,None,
"LIST|ZIPWITH,-,0,0|ZIPWITH,+,1,0","LIST|ZIPWITH,-,0,0|ZIPWITH,-,0,1",True,5,0.0,None,
"LIST|ZIPWITH,max,0,0|COUNT,>0,1","LIST|MAP,*-1,0|COUNT,>0,0",True,61,12.784481048583984,None,
"LIST|ZIPWITH,max,0,0|TAIL,1","LIST|MAP,*-1,0|TAIL,0",True,73,10.183572769165039,None,
"LIST|ZIPWITH,max,0,0|ZIPWITH,+,1,0","LIST|ZIPWITH,min,0,0|ZIPWITH,+,1,1",True,10,2.0275115966796875,None,
"LIST|ZIPWITH,min,0,0|FILTER,>0,1","LIST|MAP,*-1,0|FILTER,>0,0",True,43,5.018711090087891,None,
"LIST|ZIPWITH,min,0,0|ZIPWITH,*,1,0","LIST|ZIPWITH,*,0,0",True,2,0.0,None,
"LIST|ZIPWITH,min,0,0|ZIPWITH,min,1,0","LIST|ZIPWITH,min,0,0",True,2,0.0,None,
