reference,solution,solved,nb_steps,wall_ms,best_partial_solution,best_partial_match_fraction
"LIST|MAP,+1,0|COUNT,>0,1","LIST|HEAD,0|COUNT,>0,0",True,26,2.0046234130859375,None,
"LIST|MAP,+1,0|REVERSE,1","LIST|REVERSE,0|MAP,+1,1",True,168,8.836030960083008,None,
"LIST|MAP,+1,0|ZIPWITH,max,1,0","LIST|HEAD,0|MAP,+1,0",True,12,0.0,None,
"LIST|MAP,-1,0|FILTER,>0,1","LIST|MAP,-1,0|FILTER,>0,1",True,428,47.23072052001953,None,
"LIST|MAP,-1,0|FILTER,ODD,1","LIST|MAP,-1,0|FILTER,ODD,1",True,434,30.252456665039062,None,
"LIST|MAP,/2,0|ZIPWITH,max,1,1","LIST|HEAD,0|MAP,/2,0",True,15,15.894889831542969,None,
"LIST|MAP,/4,0|HEAD,1","LIST|MAP,/4,0|HEAD,1",True,715,138.26727867126465,None,
"LIST|MAP,/4,0|MAXIMUM,1","LIST|MAP,/4,0|MAXIMUM,1",True,721,75.44517517089844,None,
"LIST|MAP,/4,0|ZIPWITH,min,1,1","LIST|HEAD,0|MAP,/4,0",True,21,0.0,None,
"LIST|REVERSE,0|MAP,/4,1","LIST|REVERSE,0|MAP,/4,1",True,186,16.14069938659668,None,
"LIST|REVERSE,0|ZIPWITH,*,1,1","LIST|REVERSE,0|MAP,**2,1",True,178,15.76089859008789,None,
"LIST|SCAN1L,*,0|ZIPWITH,max,1,0",None,False,1000,132.14707374572754,"LIST|HEAD,0|SCAN1L,*,0",0.8
"LIST|SCAN1L,+,0|MAP,*3,1","LIST|MAP,*3,0|SCAN1L,+,1",True,882,109.54070091247559,None,
"LIST|SCAN1L,+,0|MAP,/4,1",None,False,1000,179.88991737365723,None,0.0
"LIST|SCAN1L,-,0|FILTER,<0,1",None,False,1000,215.69299697875977,"LIST|MINIMUM,0|TAKE,1,0",0.2
"LIST|SCAN1L,max,0|MAP,/3,1","LIST|MAP,/3,0|SCAN1L,max,1",True,692,72.01623916625977,None,
"LIST|SCAN1L,max,0|ZIPWITH,min,1,0","LIST|HEAD,0|ZIPWITH,min,0,0",True,38,3.003835678100586,None,
"LIST|SCAN1L,min,0|SCAN1L,*,1",None,False,1000,182.281494140625,"LIST|HEAD,0|SCAN1L,*,0",0.6
"LIST|SORT,0|ZIPWITH,max,0,1","LIST|SORT,0|ZIPWITH,max,1,0",True,311,45.671701431274414,None,
"LIST|TAIL,0|TAKE,1,0","LIST|TAIL,0|TAKE,1,0",True,47,5.382537841796875,None,
"LIST|ZIPWITH,*,0,0|MAP,/2,1","LIST|MAP,**2,0|MAP,/2,1",True,773,127.5637149810791,None,
"LIST|ZIPWITH,+,0,0|MAP,*3,1","LIST|MAP,*2,0|MAP,*3,1",True,538,95.97229957580566,None,
"LIST|ZIPWITH,+,0,0|SCAN1L,-,1","LIST|MAP,*2,0|SCAN1L,-,1",True,564,64.1791820526123,None,
"LIST|ZIPWITH,+,0,0|ZIPWITH,max,0,1","LIST|MAP,*2,0|ZIPWITH,max,1,0",True,551,44.65961456298828,None,
"LIST|ZIPWITH,-,0,0|MAP,/4,1","LIST|HEAD,0|ZIPWITH,-,0,0",True,36,0.0,None,
"LIST|ZIPWITH,-,0,0|MAXIMUM,1","LIST|MAP,*2,0|COUNT,ODD,1",True,560,60.576438903808594,None,
"LIST|ZIPWITH,-,0,0|ZIPWITH,+,1,0","LIST|HEAD,0|ZIPWITH,min,0,0",True,38,0.0,None,
"LIST|ZIPWITH,max,0,0|COUNT,>0,1","LIST|HEAD,0|COUNT,>0,0",True,26,0.0,None,
"LIST|ZIPWITH,max,0,0|TAIL,1","LIST|HEAD,0|TAIL,0",True,3,0.0,None,
"LIST|ZIPWITH,max,0,0|ZIPWITH,+,1,0","LIST|HEAD,0|MAP,*2,0",True,14,0.0,None,
"LIST|ZIPWITH,min,0,0|FILTER,>0,1","LIST|HEAD,0|FILTER,>0,0",True,22,0.0,None,
"LIST|ZIPWITH,min,0,0|ZIPWITH,*,1,0","LIST|HEAD,0|MAP,**2,0",True,17,0.0,None,
"LIST|ZIPWITH,min,0,0|ZIPWITH,min,1,0","LIST|HEAD,0|ZIPWITH,min,0,0",True,38,15.704870223999023,None,
