reference,solution,solved,exact_match,program_operation_score,program_position_score,program_sequence_score,program_edit_score,partial_correctness,best_effort_program,best_effort_operation_score,best_effort_position_score,best_effort_sequence_score,best_effort_edit_score,best_effort_partial_correctness,nb_steps,wall_ms
"LIST|LIST|INT|DROP,2,0|ZIPWITH,+,1,3","LIST|LIST|INT|HEAD,0|DROP,2,0",True,0.0,0.5,0.0,0.5,0.0,0.25,"LIST|LIST|INT|HEAD,0|DROP,2,0",0.5,0.0,0.5,0.0,0.25,22,6.018877029418945
"LIST|LIST|INT|DROP,2,1|ZIPWITH,+,3,0","LIST|LIST|INT|HEAD,0|DROP,2,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|INT|HEAD,0|DROP,2,0",0.0,0.0,0.0,0.0,0.0,22,5.019187927246094
"LIST|LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,3,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,127.05326080322266
"LIST|LIST|LIST|ZIPWITH,*,1,2|ZIPWITH,*,3,0",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|LIST|HEAD,0|ZIPWITH,-,2,2",0.0,0.0,0.0,0.0,0.0,1000,139.90402221679688
"LIST|LIST|LIST|ZIPWITH,+,1,2|ZIPWITH,+,3,0",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,205.7647705078125
"LIST|LIST|LIST|ZIPWITH,+,2,1|ZIPWITH,*,3,0",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,206.94804191589355
"LIST|LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,*,3,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,158.6613655090332
"LIST|LIST|LIST|ZIPWITH,-,1,2|ZIPWITH,+,0,3",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,133.00752639770508
"LIST|LIST|LIST|ZIPWITH,min,0,2|ZIPWITH,max,3,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|LIST|HEAD,0|ZIPWITH,max,0,1",0.0,0.0,0.0,0.0,0.0,1000,106.86063766479492
"LIST|LIST|MAP,**2,0|ZIPWITH,*,2,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|TAKE,2,1",0.0,0.0,0.0,0.0,0.0,1000,120.29600143432616
"LIST|LIST|MAP,*3,0|ZIPWITH,-,2,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,139.09482955932617
"LIST|LIST|MAP,-1,0|ZIPWITH,*,1,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,147.16339111328125
"LIST|LIST|MAP,-1,1|ZIPWITH,max,2,0",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1002,155.0748348236084
"LIST|LIST|MAP,/3,0|ZIPWITH,*,1,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,144.53506469726562
"LIST|LIST|MAP,/3,0|ZIPWITH,-,2,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1002,169.94690895080566
"LIST|LIST|MAP,/4,1|ZIPWITH,max,2,0",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1002,101.83978080749512
"LIST|LIST|SCAN1L,-,0|ZIPWITH,*,1,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|SCAN1L,min,1",0.0,0.0,0.0,0.0,0.0,1000,156.4781665802002
"LIST|LIST|SCAN1L,-,1|ZIPWITH,max,0,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|ZIPWITH,max,0,1",0.0,0.0,0.0,0.0,0.0,1001,142.1830654144287
"LIST|LIST|SCAN1L,-,1|ZIPWITH,max,2,0",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|SCAN1L,-,1",0.5,0.0,0.5,0.0,0.25,1001,164.45088386535645
"LIST|LIST|SORT,1|ZIPWITH,*,0,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|REVERSE,1|ZIPWITH,*,2,0",0.0,0.0,0.0,0.0,0.0,1000,165.46177864074707
"LIST|LIST|TAIL,0|TAKE,2,1","LIST|LIST|TAIL,0|TAKE,2,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|LIST|TAIL,0|TAKE,2,1",1.0,1.0,1.0,1.0,1.0,189,20.68161964416504
"LIST|LIST|ZIPWITH,*,0,0|ZIPWITH,max,1,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|MAP,**2,0",0.0,0.0,0.0,0.0,0.0,1000,104.92396354675292
"LIST|LIST|ZIPWITH,*,0,1|FILTER,>0,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,176.81026458740234
"LIST|LIST|ZIPWITH,*,0,1|REVERSE,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,214.1375541687012
"LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,2,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|ZIPWITH,-,0,0",0.0,0.0,0.0,0.0,0.0,1000,203.86052131652832
"LIST|LIST|ZIPWITH,*,1,0|ZIPWITH,+,1,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|REVERSE,0|ZIPWITH,-,2,1",0.0,0.0,0.0,0.0,0.0,1000,158.88524055480957
"LIST|LIST|ZIPWITH,*,1,1|ZIPWITH,-,0,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|ZIPWITH,-,0,1",0.0,0.0,0.0,0.0,0.0,1001,152.68421173095703
"LIST|LIST|ZIPWITH,+,0,1|MINIMUM,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1002,94.5284366607666
"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,*,1,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|ZIPWITH,-,1,1",0.0,0.0,0.0,0.0,0.0,1000,113.22927474975586
"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,*,2,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|ZIPWITH,-,1,1",0.0,0.0,0.0,0.0,0.0,1000,218.9137935638428
"LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,*,0,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,194.35763359069824
"LIST|LIST|ZIPWITH,-,1,0|ZIPWITH,+,2,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,106.89377784729004
"LIST|LIST|ZIPWITH,max,0,1|MAP,+1,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1002,85.06345748901367
"LIST|LIST|ZIPWITH,max,1,0|ZIPWITH,*,1,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|REVERSE,0",0.0,0.0,0.0,0.0,0.0,1000,137.36271858215332
"LIST|LIST|ZIPWITH,max,1,0|ZIPWITH,min,2,2","LIST|LIST|HEAD,0|ZIPWITH,max,0,1",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|ZIPWITH,max,0,1",0.0,0.0,0.0,0.0,0.0,85,1.0120868682861328
"LIST|LIST|ZIPWITH,min,0,1|ZIPWITH,min,0,2","LIST|LIST|HEAD,0|ZIPWITH,min,0,1",True,0.0,0.5,0.0,0.5,0.0,0.25,"LIST|LIST|HEAD,0|ZIPWITH,min,0,1",0.5,0.0,0.5,0.0,0.25,81,10.28728485107422
"LIST|LIST|ZIPWITH,min,1,0|FILTER,EVEN,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|LIST|HEAD,0|ZIPWITH,min,0,1",0.0,0.0,0.0,0.0,0.0,1002,178.8501739501953
"LIST|LIST|ZIPWITH,min,1,0|MAP,/4,2",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1002,91.28832817077635
"LIST|MAP,**2,0|FILTER,<0,1","LIST|MAP,*2,0|FILTER,ODD,1",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|MAP,*2,0|FILTER,ODD,1",0.0,0.0,0.0,0.0,0.0,552,113.6910915374756
"LIST|MAP,*-1,0|COUNT,>0,1","LIST|HEAD,0|COUNT,<0,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|COUNT,<0,0",0.0,0.0,0.0,0.0,0.0,27,0.0
"LIST|MAP,*-1,0|SCAN1L,max,1","LIST|MAP,*-1,0|SCAN1L,max,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|MAP,*-1,0|SCAN1L,max,1",1.0,1.0,1.0,1.0,1.0,612,47.971487045288086
"LIST|MAP,*-1,0|TAIL,1","LIST|MAP,*-1,0|TAIL,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|MAP,*-1,0|TAIL,1",1.0,1.0,1.0,1.0,1.0,557,47.971487045288086
"LIST|MAP,*2,0|SCAN1L,max,1","LIST|MAP,*2,0|SCAN1L,max,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|MAP,*2,0|SCAN1L,max,1",1.0,1.0,1.0,1.0,1.0,532,118.0257797241211
"LIST|MAP,*2,0|ZIPWITH,*,1,1","LIST|MAP,*2,0|MAP,**2,1",True,0.0,0.5,0.5,0.5,0.5,0.5,"LIST|MAP,*2,0|MAP,**2,1",0.5,0.5,0.5,0.5,0.5,536,88.96207809448242
"LIST|MAP,*3,0|ZIPWITH,min,0,1","LIST|MAP,*3,0|ZIPWITH,min,1,0",True,0.0,0.5,0.5,0.5,0.5,0.5,"LIST|MAP,*3,0|ZIPWITH,min,1,0",0.5,0.5,0.5,0.5,0.5,825,122.09510803222656
"LIST|MAP,*4,0|MAP,**2,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,225.80218315124512
"LIST|MAP,*4,0|REVERSE,1","LIST|REVERSE,0|MAP,*4,1",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|REVERSE,0|MAP,*4,1",0.0,0.0,0.0,0.0,0.0,184,25.182008743286133
"LIST|MAP,*4,0|ZIPWITH,-,1,0","LIST|HEAD,0|MAP,*3,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|MAP,*3,0",0.0,0.0,0.0,0.0,0.0,18,1.9991397857666016
"LIST|MAP,+1,0|COUNT,>0,1","LIST|HEAD,0|COUNT,>0,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|COUNT,>0,0",0.0,0.0,0.0,0.0,0.0,26,1.955270767211914
"LIST|MAP,+1,0|REVERSE,1","LIST|REVERSE,0|MAP,+1,1",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|REVERSE,0|MAP,+1,1",0.0,0.0,0.0,0.0,0.0,168,16.778230667114258
"LIST|MAP,+1,0|ZIPWITH,max,1,0","LIST|HEAD,0|MAP,+1,0",True,0.0,0.5,0.0,0.5,0.0,0.25,"LIST|HEAD,0|MAP,+1,0",0.5,0.0,0.5,0.0,0.25,12,1.0228157043457031
"LIST|MAP,-1,0|FILTER,>0,1","LIST|MAP,-1,0|FILTER,>0,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|MAP,-1,0|FILTER,>0,1",1.0,1.0,1.0,1.0,1.0,428,48.39897155761719
"LIST|MAP,-1,0|FILTER,ODD,1","LIST|MAP,-1,0|FILTER,ODD,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|MAP,-1,0|FILTER,ODD,1",1.0,1.0,1.0,1.0,1.0,434,46.18453979492188
"LIST|MAP,/2,0|ZIPWITH,max,1,1","LIST|HEAD,0|MAP,/2,0",True,0.0,0.5,0.0,0.5,0.0,0.25,"LIST|HEAD,0|MAP,/2,0",0.5,0.0,0.5,0.0,0.25,15,2.7840137481689453
"LIST|MAP,/4,0|HEAD,1","LIST|MAP,/4,0|HEAD,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|MAP,/4,0|HEAD,1",1.0,1.0,1.0,1.0,1.0,715,108.15024375915527
"LIST|MAP,/4,0|MAXIMUM,1","LIST|MAP,/4,0|MAXIMUM,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|MAP,/4,0|MAXIMUM,1",1.0,1.0,1.0,1.0,1.0,721,123.8083839416504
"LIST|MAP,/4,0|ZIPWITH,min,1,1","LIST|HEAD,0|MAP,/4,0",True,0.0,0.5,0.0,0.5,0.0,0.25,"LIST|HEAD,0|MAP,/4,0",0.5,0.0,0.5,0.0,0.25,21,1.089334487915039
"LIST|REVERSE,0|MAP,/4,1","LIST|REVERSE,0|MAP,/4,1",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|REVERSE,0|MAP,/4,1",1.0,1.0,1.0,1.0,1.0,186,24.178504943847656
"LIST|REVERSE,0|ZIPWITH,*,1,1","LIST|REVERSE,0|MAP,**2,1",True,0.0,0.5,0.5,0.5,0.5,0.5,"LIST|REVERSE,0|MAP,**2,1",0.5,0.5,0.5,0.5,0.5,178,39.27445411682129
"LIST|SCAN1L,*,0|ZIPWITH,max,1,0",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|SCAN1L,*,0",0.5,0.0,0.5,0.0,0.25,1000,185.6095790863037
"LIST|SCAN1L,+,0|MAP,*3,1","LIST|MAP,*3,0|SCAN1L,+,1",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|MAP,*3,0|SCAN1L,+,1",0.0,0.0,0.0,0.0,0.0,882,129.95243072509766
"LIST|SCAN1L,+,0|MAP,/4,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000,128.9534568786621
"LIST|SCAN1L,-,0|FILTER,<0,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|MINIMUM,0|TAKE,1,0",0.0,0.0,0.0,0.0,0.0,1000,161.68689727783203
"LIST|SCAN1L,max,0|MAP,/3,1","LIST|MAP,/3,0|SCAN1L,max,1",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|MAP,/3,0|SCAN1L,max,1",0.0,0.0,0.0,0.0,0.0,692,80.65414428710938
"LIST|SCAN1L,max,0|ZIPWITH,min,1,0","LIST|HEAD,0|ZIPWITH,min,0,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|ZIPWITH,min,0,0",0.0,0.0,0.0,0.0,0.0,38,4.046916961669922
"LIST|SCAN1L,min,0|SCAN1L,*,1",,False,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|SCAN1L,*,0",0.0,0.0,0.0,0.0,0.0,1000,221.7040061950684
"LIST|SORT,0|ZIPWITH,max,0,1","LIST|SORT,0|ZIPWITH,max,1,0",True,0.0,0.5,0.5,0.5,0.5,0.5,"LIST|SORT,0|ZIPWITH,max,1,0",0.5,0.5,0.5,0.5,0.5,311,28.902292251586918
"LIST|TAIL,0|TAKE,1,0","LIST|TAIL,0|TAKE,1,0",True,1.0,1.0,1.0,1.0,1.0,1.0,"LIST|TAIL,0|TAKE,1,0",1.0,1.0,1.0,1.0,1.0,47,5.022525787353516
"LIST|ZIPWITH,*,0,0|MAP,/2,1","LIST|MAP,**2,0|MAP,/2,1",True,0.0,0.5,0.5,0.5,0.5,0.5,"LIST|MAP,**2,0|MAP,/2,1",0.5,0.5,0.5,0.5,0.5,773,122.19500541687012
"LIST|ZIPWITH,+,0,0|MAP,*3,1","LIST|MAP,*2,0|MAP,*3,1",True,0.0,0.5,0.5,0.5,0.5,0.5,"LIST|MAP,*2,0|MAP,*3,1",0.5,0.5,0.5,0.5,0.5,538,103.66082191467284
"LIST|ZIPWITH,+,0,0|SCAN1L,-,1","LIST|MAP,*2,0|SCAN1L,-,1",True,0.0,0.5,0.5,0.5,0.5,0.5,"LIST|MAP,*2,0|SCAN1L,-,1",0.5,0.5,0.5,0.5,0.5,564,61.84053421020508
"LIST|ZIPWITH,+,0,0|ZIPWITH,max,0,1","LIST|MAP,*2,0|ZIPWITH,max,1,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|MAP,*2,0|ZIPWITH,max,1,0",0.0,0.0,0.0,0.0,0.0,551,91.599702835083
"LIST|ZIPWITH,-,0,0|MAP,/4,1","LIST|HEAD,0|ZIPWITH,-,0,0",True,0.0,0.5,0.0,0.5,0.0,0.25,"LIST|HEAD,0|ZIPWITH,-,0,0",0.5,0.0,0.5,0.0,0.25,36,4.511117935180664
"LIST|ZIPWITH,-,0,0|MAXIMUM,1","LIST|MAP,*2,0|COUNT,ODD,1",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|MAP,*2,0|COUNT,ODD,1",0.0,0.0,0.0,0.0,0.0,560,80.68442344665527
"LIST|ZIPWITH,-,0,0|ZIPWITH,+,1,0","LIST|HEAD,0|ZIPWITH,min,0,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|ZIPWITH,min,0,0",0.0,0.0,0.0,0.0,0.0,38,5.001544952392578
"LIST|ZIPWITH,max,0,0|COUNT,>0,1","LIST|HEAD,0|COUNT,>0,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|COUNT,>0,0",0.0,0.0,0.0,0.0,0.0,26,3.3185482025146484
"LIST|ZIPWITH,max,0,0|TAIL,1","LIST|HEAD,0|TAIL,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|TAIL,0",0.0,0.0,0.0,0.0,0.0,3,1.4464855194091797
"LIST|ZIPWITH,max,0,0|ZIPWITH,+,1,0","LIST|HEAD,0|MAP,*2,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|MAP,*2,0",0.0,0.0,0.0,0.0,0.0,14,2.6645660400390625
"LIST|ZIPWITH,min,0,0|FILTER,>0,1","LIST|HEAD,0|FILTER,>0,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|FILTER,>0,0",0.0,0.0,0.0,0.0,0.0,22,3.460168838500977
"LIST|ZIPWITH,min,0,0|ZIPWITH,*,1,0","LIST|HEAD,0|MAP,**2,0",True,0.0,0.0,0.0,0.0,0.0,0.0,"LIST|HEAD,0|MAP,**2,0",0.0,0.0,0.0,0.0,0.0,17,4.000186920166016
"LIST|ZIPWITH,min,0,0|ZIPWITH,min,1,0","LIST|HEAD,0|ZIPWITH,min,0,0",True,0.0,0.5,0.0,0.5,0.0,0.25,"LIST|HEAD,0|ZIPWITH,min,0,0",0.5,0.0,0.5,0.0,0.25,38,7.662296295166016
