reference,solution,solved,nb_steps,wall_ms,best_partial_solution,best_partial_match_fraction
"LIST|MAP,-1,0|FILTER,>0,1","LIST|MAP,-1,0|FILTER,>0,1",True,282,30.590057373046875,None,
"LIST|MAP,-1,0|FILTER,ODD,1","LIST|MAP,-1,0|FILTER,ODD,1",True,26,0.0,None,
"LIST|MAP,/2,0|ZIPWITH,max,1,1","LIST|ZIPWITH,max,0,0|MAP,/2,1",True,38,0.0,None,
"LIST|MAP,/4,0|HEAD,1","LIST|MAP,/4,0|HEAD,1",True,478,59.307098388671875,None,
"LIST|MAP,/4,0|MAXIMUM,1","LIST|MAP,/4,0|MAXIMUM,1",True,470,64.52083587646484,None,
"LIST|MAP,/4,0|ZIPWITH,min,1,1","LIST|ZIPWITH,max,0,0|MAP,/4,1",True,36,0.0,None,
"LIST|REVERSE,0|MAP,/4,1","LIST|MAP,/4,0|REVERSE,1",True,470,62.30759620666504,None,
"LIST|REVERSE,0|ZIPWITH,*,1,1","LIST|ZIPWITH,*,0,0|REVERSE,1",True,70,15.780448913574219,None,
"LIST|SCAN1L,*,0|ZIPWITH,max,1,0",None,False,1000,143.0206298828125,"LIST|ZIPWITH,*,0,0|SCAN1L,*,0",0.8
"LIST|SCAN1L,+,0|MAP,*3,1","LIST|MAP,*3,0|SCAN1L,+,1",True,444,124.89438056945801,None,
"LIST|SCAN1L,+,0|MAP,/4,1",None,False,1000,251.24835968017578,"LIST|MAP,/4,0|SCAN1L,+,1",0.2
"LIST|SCAN1L,-,0|FILTER,<0,1",None,False,1000,143.39208602905273,"LIST|ZIPWITH,+,0,0|FILTER,ODD,1",0.2
"LIST|SCAN1L,max,0|MAP,/3,1","LIST|MAP,/3,0|SCAN1L,max,1",True,450,81.11739158630371,None,
"LIST|SCAN1L,max,0|ZIPWITH,min,1,0","LIST|ZIPWITH,max,0,0",True,2,0.9462833404541016,None,
"LIST|SCAN1L,min,0|SCAN1L,*,1",None,False,1000,179.06451225280762,"LIST|ZIPWITH,*,0,0|SCAN1L,*,0",0.6
"LIST|SORT,0|ZIPWITH,max,0,1",None,False,1003,203.16052436828613,"LIST|MAP,-1,0|SCAN1L,max,0",0.2
"LIST|TAIL,0|TAKE,1,0",None,False,1000,168.41983795166016,None,0.0
"LIST|ZIPWITH,*,0,0|MAP,/2,1","LIST|ZIPWITH,*,0,0|MAP,/2,1",True,40,0.0,None,
"LIST|ZIPWITH,+,0,0|MAP,*3,1","LIST|ZIPWITH,+,0,0|MAP,*3,1",True,104,15.888214111328125,None,
"LIST|ZIPWITH,+,0,0|SCAN1L,-,1","LIST|ZIPWITH,+,0,0|SCAN1L,-,1",True,48,17.103195190429688,None,
"LIST|ZIPWITH,+,0,0|ZIPWITH,max,0,1","LIST|ZIPWITH,+,0,0|ZIPWITH,max,1,0",True,84,10.11204719543457,None,
"LIST|ZIPWITH,-,0,0|MAP,/4,1","LIST|ZIPWITH,+,0,0|ZIPWITH,-,1,1",True,10,1.0008811950683594,None,
"LIST|ZIPWITH,-,0,0|MAXIMUM,1","LIST|MAP,*2,0|COUNT,ODD,1",True,464,66.21813774108887,None,
"LIST|ZIPWITH,-,0,0|ZIPWITH,+,1,0","LIST|ZIPWITH,max,0,0",True,2,0.0,None,
"LIST|ZIPWITH,max,0,0|COUNT,>0,1","LIST|MAP,-1,0|COUNT,>0,1",True,60,5.944013595581055,None,
"LIST|ZIPWITH,max,0,0|TAIL,1","LIST|MAP,-1,0|TAIL,0",True,77,13.327836990356445,None,
"LIST|ZIPWITH,max,0,0|ZIPWITH,+,1,0","LIST|ZIPWITH,max,0,0|ZIPWITH,+,1,1",True,6,0.0,None,
"LIST|ZIPWITH,min,0,0|FILTER,>0,1","LIST|MAP,+1,0|FILTER,>0,0",True,43,10.892629623413086,None,
"LIST|ZIPWITH,min,0,0|ZIPWITH,*,1,0","LIST|ZIPWITH,*,0,0",True,2,0.0,None,
"LIST|ZIPWITH,min,0,0|ZIPWITH,min,1,0","LIST|ZIPWITH,max,0,0",True,2,0.0,None,
